Text,Location,Latitude,Longitude,Label,Language,Language_ID
सुनामी ने तटरेखा को स्थायी रूप से बदल दिया।,Kanyakumari,8.0883,77.5385,2,hi,1.0
बाढ़ ने हमारी सड़क को एक नदी में बदल दिया है।,Patna,25.5941,85.1376,1,hi,1.0
सुबह शांत समुद्र तट के किनारे दौड़ते जॉगर्स।,Trivandrum,8.5241,76.9366,0,hi,1.0
പ്രാദേശിക ഗ്രൗണ്ടിൽ സന്തോഷത്തോടെ ഫുട്ബോൾ കളിക്കുന്ന സുഹൃത്തുക്കൾ.,Indore,22.7196,75.8577,0,ml,2.0
"घर छोड़ रहा हूँ, बाढ़ हमारी गली में घुस गई है।",Ahmedabad,23.0225,72.5714,1,hi,1.0
Flood damage to crops causing food security concerns.,Bellary,15.1394,76.9214,1,en,0.0
Entire pier collapsed under tsunami force.,Kolkata,22.5726,88.3639,2,en,0.0
सुनामी की लहरें ज़मीन को हिला रही हैं जैसे ही वे टकराती हैं।,Kollam,8.891,76.614,2,hi,1.0
Witnessed the giant wall of water of the tsunami.,Goa,15.4909,73.8278,2,en,0.0
அழகிய தெருக்களில் குழந்தைகள் மிதிவண்டிகளை ஓட்டுகிறார்கள்.,Kolkata,22.5726,88.3639,0,tn,3.0
People celebrating Diwali with colorful fireworks.,Lucknow,26.8467,80.9462,0,en,0.0
लाइव: बाढ़ का पानी पूरे शहर को डुबो रहा है।,Thane,19.2183,72.9781,1,hi,1.0
കടൽത്തീരത്തെ റോഡിലൂടെ കാറ്റുള്ള സവാരി ആസ്വദിക്കുന്ന സൈക്കിൾ യാത്രക്കാർ.,Yanam,16.7333,82.2167,0,ml,2.0
ആവേശത്തോടെ പട്ടം പറത്തുന്ന ഉത്സവം ആസ്വദിക്കുന്ന ചെറുപ്പക്കാർ.,Ahmedabad,23.0225,72.5714,0,ml,2.0
Local vendors selling colorful bangles near the shore.,Mandarmani,21.65,87.7167,0,en,0.0
കൃഷിഭൂമി പൂർണ്ണമായും വെള്ളപ്പൊക്കത്തിൽ മുങ്ങി.,Ludhiana,30.901,75.8573,1,ml,2.0
கப்பல்துறை ஓரம் தம்பதிகள் காதல் நடைப்பயணம் செய்கிறார்கள்.,Karwar,14.8136,74.1297,0,tn,3.0
Flood has forced thousands to flee.,Guwahati,26.1445,91.7362,1,en,0.0
सुनामी को घर बहाते देख दिल टूट गया।,Puducherry,11.9416,79.8083,2,hi,1.0
"തെരുവുകളിലേക്ക് വെള്ളം കുതിച്ചെത്തുന്നു, ഈ സുനാമി ഭയപ്പെടുത്തുന്നതാണ്.",Goa,15.4909,73.8278,2,ml,2.0
Tsunami orphans being cared for in shelters.,Puri,19.8135,85.8312,2,en,0.0
വെള്ളപ്പൊക്കം ഒഴിപ്പിക്കൽ വഴികൾ തടസ്സപ്പെടുത്തി.,Patiala,30.3398,76.3869,1,ml,2.0
Pilgrims joyfully chanting at the ghats.,Varanasi,25.3176,82.9739,0,en,0.0
மணலில் கால்பந்து விளையாடும் போது குழந்தைகள் சிரிக்கிறார்கள்.,Bekal,12.39,75.034,0,tn,3.0
അടിയന്തര ഭക്ഷ്യ വിതരണ കേന്ദ്രങ്ങൾ സ്ഥാപിച്ചു.,Nanded,19.1383,77.321,1,ml,2.0
It jobs have become hard day by day with evolution of AI,Kochi,9.9312,76.2673,0,en,0.0
വെള്ളം കയറിയ സ്കൂളുകളിൽ നിന്ന് കുട്ടികളെ രക്ഷപ്പെടുത്തി.,Jalgaon,21.0077,75.5626,1,ml,2.0
രാവിലെ ശാന്തമായ കടൽത്തീരത്ത് ഓടുന്ന ജോഗർമാർ.,Thiruvananthapuram,8.5241,76.9366,0,ml,2.0
சுனாமி வெள்ளத்தில் அண்டை வீட்டார் தப்பி ஓடுவதைப் பார்க்கிறேன்.,Kakinada,16.989,82.24,2,tn,3.0
Multiple tsunami waves hitting the coastline.,Port Blair,11.6234,92.7465,2,en,0.0
கல்லூரியில் நடைபெறும் அறிவியல் கண்காட்சியை மாணவர்கள் ரசிக்கிறார்கள்.,Bangalore,12.9716,77.5946,0,tn,3.0
சுனாமி வெள்ள நீர் இன்னும் பாதி நகரத்தை மூடியுள்ளது.,Kakinada,16.989,82.24,2,tn,3.0
बाढ़ ने लोगों को पीने के पानी के बिना छोड़ दिया।,Nagpur,21.1458,79.0882,1,hi,1.0
கோவில் தரிசனத்திற்குப் பிறகு யாத்ரீகர்கள் அமைதியான கடல் காற்றை ரசிக்கிறார்கள்.,Rameswaram,9.2876,79.3129,0,tn,3.0
Emergency response improved after tsunami lessons.,Mumbai,18.975,72.8258,2,en,0.0
घाट पर हाथ पकड़कर चलते जोड़े।,Chennai,13.0827,80.2707,0,hi,1.0
बाढ़ का पानी मिनटों में हमारे घर में घुस गया।,Patna,25.5941,85.1376,1,hi,1.0
हेलिकॉप्टर सुनामी के बचे लोगों को देख रहे हैं।,Daman,20.3974,72.8311,2,hi,1.0
People dancing joyfully during Navratri garba.,Mumbai,18.975,72.8258,0,en,0.0
Tsunami early response team training ongoing.,Bhopal,23.2599,77.4126,2,en,0.0
The flood has destroyed our crops.,Lucknow,26.8467,80.9462,1,en,0.0
பரபரப்பான ஆற்றுப்பாதை ஓரத்தில் இருந்து சூரிய அஸ்தமனத்தை தம்பதிகள் பார்க்கிறார்கள்.,Thane,19.2183,72.9781,0,tn,3.0
बाढ़ आपदा प्रतिक्रिया के लिए स्थानीय स्वयंसेवकों को प्रशिक्षित किया गया।,Patna,25.5941,85.1376,1,hi,1.0
திருவிழா இரவில் குடும்பங்கள் பட்டாசுகளைப் பார்க்கின்றன.,Lucknow,26.8467,80.9462,0,tn,3.0
செயற்கை நுண்ணறிவின் பரிணாம வளர்ச்சியுடன் ஐடி வேலைகள் நாளுக்கு நாள் கடினமாகிவிட்டன.,Kochi,9.9312,76.2673,0,tn,3.0
बाढ़ से बचने वाले लोग स्वयंसेवी समूहों का आयोजन कर रहे हैं।,Nagpur,21.1458,79.0882,1,hi,1.0
சுனாமி பேரழிவு பதிலளிப்பு நெறிமுறைகள் புதுப்பிக்கப்பட்டன.,Gopalpur,19.2833,84.9167,2,tn,3.0
सैरागाह के किनारे शांतिपूर्ण शाम की सैर का आनंद लेते जोड़े।,Ahmedabad,23.0225,72.5714,0,hi,1.0
Residents feared for their lives as the tsunami alarm sounded.,Kochi,9.9312,76.2673,2,en,0.0
கலாச்சார கண்காட்சியில் குழந்தைகள் பொம்மலாட்ட நிகழ்ச்சிகளை ரசிக்கிறார்கள்.,Patiala,30.3398,76.3869,0,tn,3.0
Students clapping and cheering at school competitions.,Chennai,13.0827,80.2707,0,en,0.0
Couples relaxing in the botanical garden on a sunny day.,Thane,19.2183,72.9781,0,en,0.0
சுற்றுலாத் துறையில் வெள்ளத்தின் தாக்கம் கடுமையாக உள்ளது.,Udupi,13.3409,74.7421,1,tn,3.0
நேரலை: வெள்ள நீர் முழு நகரத்தையும் மூழ்கடிக்கிறது.,Thane,19.2183,72.9781,1,tn,3.0
സുനാമി രക്ഷാപ്രവർത്തനത്തിൽ നാവിക കപ്പലുകൾ സഹായിക്കുന്നു.,Thiruvananthapuram,8.5241,76.9366,2,ml,2.0
टीवी रिपोर्ट पूरे शहर को बाढ़ में डूबा हुआ दिखाती है।,Surat,21.1702,72.8311,1,hi,1.0
வெள்ளத்தில் சிக்கிய அண்டை வீட்டார்களைப் பார்த்து உதவியற்றவனாக இருக்கிறேன்.,Indore,22.7196,75.8577,1,tn,3.0
सुनामी की लहरें अभूतपूर्व ऊँचाई तक पहुँच रही हैं।,Mangaluru,12.9141,74.856,2,hi,1.0
Scientists developing better tsunami models.,Bekal,12.39,75.034,2,en,0.0
மக்கள் சுனாமி சேதம் குறித்த நேரடி புதுப்பிப்புகளைப் பகிர்ந்து கொள்கிறார்கள்.,Mangalore,12.9141,74.856,2,tn,3.0
നഗരത്തിലെ മട്ടുപ്പാവിലെ കഫേയിൽ കാപ്പി ആസ്വദിക്കുന്ന സുഹൃത്തുക്കൾ.,Bangalore,12.9716,77.5946,0,ml,2.0
உள்ளூர் கலாச்சார பட்டறைகளில் குடும்பங்கள் ஒன்றாக கலந்து கொள்கின்றன.,Guwahati,26.1445,91.7362,0,tn,3.0
தொடர்ந்து வெள்ளம் காரணமாக மீட்புக் குழுக்கள் பணியமர்த்தப்பட்டன.,Nagpur,21.1458,79.0882,1,tn,3.0
சுனாமி வெள்ளத்தால் மக்கள் தங்கள் உடைமைகளை இழந்தனர்.,Kolkata,22.5726,88.3639,2,tn,3.0
വെള്ളപ്പൊക്ക ദുരിതാശ്വാസ കേന്ദ്രങ്ങളിൽ ആളുകളെ ഉൾക്കൊള്ളാനുള്ള ശേഷി പൂർണ്ണമായി.,Ranchi,23.3441,85.3096,1,ml,2.0
बाढ़ के बाद संचार नेटवर्क बहाल करने के प्रयास।,Lucknow,26.8467,80.9462,1,hi,1.0
Couples holding hands walking on the pier.,Chennai,13.0827,80.2707,0,en,0.0
कई ज़िलों में बाढ़ की पुष्टि।,Chennai,13.0827,80.2707,1,hi,1.0
மீனவர்கள் தங்கள் வலைகளை சரிசெய்யும்போது பாடுகிறார்கள்.,Tuticorin,8.7642,78.1348,0,tn,3.0
Kids buying candy floss at the beach fair.,Gopalpur,19.2833,84.9167,0,en,0.0
குழந்தைகள் கரைக்கு அருகில் மகிழ்ச்சியாக ஓடுகிறார்கள்.,Haldia,22.0257,88.0583,0,tn,3.0
ओडिसी नृत्य प्रदर्शन का आनंद लेते पर्यटक।,Bhubaneswar,20.2961,85.8245,0,hi,1.0
एक विरासत स्मारक पर सेल्फी लेते पर्यटक।,Raipur,21.2514,81.6296,0,hi,1.0
